actor_id,film_id,last_update
92,838,2020-12-23 07:14:18
92,889,2020-12-23 07:14:18
92,929,2020-12-23 07:14:18
92,991,2020-12-23 07:14:18
93,71,2020-12-23 07:14:18
93,120,2020-12-23 07:14:18
93,124,2020-12-23 07:14:18
93,280,2020-12-23 07:14:18
93,325,2020-12-23 07:14:18
93,339,2020-12-23 07:14:18
93,427,2020-12-23 07:14:18
93,445,2020-12-23 07:14:18
93,453,2020-12-23 07:14:18
93,473,2020-12-23 07:14:18
93,573,2020-12-23 07:14:18
93,621,2020-12-23 07:14:18
93,644,2020-12-23 07:14:18
93,678,2020-12-23 07:14:18
93,680,2020-12-23 07:14:18
93,699,2020-12-23 07:14:18
93,744,2020-12-23 07:14:18
93,768,2020-12-23 07:14:18
93,777,2020-12-23 07:14:18
93,835,2020-12-23 07:14:18
93,856,2020-12-23 07:14:18
93,874,2020-12-23 07:14:18
93,909,2020-12-23 07:14:18
93,916,2020-12-23 07:14:18
93,982,2020-12-23 07:14:18
94,13,2020-12-23 07:14:18
94,60,2020-12-23 07:14:18
94,76,2020-12-23 07:14:18
94,122,2020-12-23 07:14:18
94,153,2020-12-23 07:14:18
94,193,2020-12-23 07:14:18
94,206,2020-12-23 07:14:18
94,228,2020-12-23 07:14:18
94,270,2020-12-23 07:14:18
94,275,2020-12-23 07:14:18
94,320,2020-12-23 07:14:18
94,322,2020-12-23 07:14:18
94,337,2020-12-23 07:14:18
94,354,2020-12-23 07:14:18
94,402,2020-12-23 07:14:18
94,428,2020-12-23 07:14:18
94,457,2020-12-23 07:14:18
94,473,2020-12-23 07:14:18
94,475,2020-12-23 07:14:18
94,512,2020-12-23 07:14:18
94,517,2020-12-23 07:14:18
94,521,2020-12-23 07:14:18
94,533,2020-12-23 07:14:18
94,540,2020-12-23 07:14:18
94,548,2020-12-23 07:14:18
94,551,2020-12-23 07:14:19
94,712,2020-12-23 07:14:19
94,713,2020-12-23 07:14:19
94,724,2020-12-23 07:14:19
94,775,2020-12-23 07:14:19
94,788,2020-12-23 07:14:19
94,950,2020-12-23 07:14:19
94,989,2020-12-23 07:14:19
95,22,2020-12-23 07:14:19
95,35,2020-12-23 07:14:19
95,47,2020-12-23 07:14:19
95,52,2020-12-23 07:14:19
95,65,2020-12-23 07:14:19
95,74,2020-12-23 07:14:19
95,126,2020-12-23 07:14:19
95,207,2020-12-23 07:14:19
95,245,2020-12-23 07:14:19
95,294,2020-12-23 07:14:19
95,301,2020-12-23 07:14:19
95,312,2020-12-23 07:14:19
95,329,2020-12-23 07:14:19
95,353,2020-12-23 07:14:19
95,375,2020-12-23 07:14:19
95,420,2020-12-23 07:14:19
95,424,2020-12-23 07:14:19
95,431,2020-12-23 07:14:19
95,498,2020-12-23 07:14:19
95,522,2020-12-23 07:14:19
95,546,2020-12-23 07:14:19
95,551,2020-12-23 07:14:19
95,619,2020-12-23 07:14:19
95,627,2020-12-23 07:14:19
95,690,2020-12-23 07:14:19
95,748,2020-12-23 07:14:19
95,813,2020-12-23 07:14:19
95,828,2020-12-23 07:14:19
95,855,2020-12-23 07:14:19
95,903,2020-12-23 07:14:19
95,923,2020-12-23 07:14:19
96,8,2020-12-23 07:14:19
96,36,2020-12-23 07:14:19
96,40,2020-12-23 07:14:19
96,54,2020-12-23 07:14:19
96,58,2020-12-23 07:14:19
96,66,2020-12-23 07:14:19
96,134,2020-12-23 07:14:19
96,209,2020-12-23 07:14:19
96,244,2020-12-23 07:14:19
96,320,2020-12-23 07:14:19
96,430,2020-12-23 07:14:19
96,452,2020-12-23 07:14:19
96,486,2020-12-23 07:14:19
96,572,2020-12-23 07:14:19
96,590,2020-12-23 07:14:19
96,661,2020-12-23 07:14:19
96,778,2020-12-23 07:14:19
96,832,2020-12-23 07:14:19
96,846,2020-12-23 07:14:19
96,874,2020-12-23 07:14:19
96,945,2020-12-23 07:14:19
96,968,2020-12-23 07:14:19
96,987,2020-12-23 07:14:19
97,143,2020-12-23 07:14:19
97,177,2020-12-23 07:14:19
97,188,2020-12-23 07:14:19
97,197,2020-12-23 07:14:19
97,256,2020-12-23 07:14:19
97,312,2020-12-23 07:14:19
97,342,2020-12-23 07:14:19
97,348,2020-12-23 07:14:19
97,358,2020-12-23 07:14:19
97,370,2020-12-23 07:14:19
97,437,2020-12-23 07:14:19
97,446,2020-12-23 07:14:19
97,466,2020-12-23 07:14:19
97,518,2020-12-23 07:14:19
97,553,2020-12-23 07:14:19
97,561,2020-12-23 07:14:20
97,641,2020-12-23 07:14:20
97,656,2020-12-23 07:14:20
97,728,2020-12-23 07:14:20
97,755,2020-12-23 07:14:20
97,757,2020-12-23 07:14:20
97,826,2020-12-23 07:14:20
97,862,2020-12-23 07:14:20
97,930,2020-12-23 07:14:20
97,933,2020-12-23 07:14:20
97,947,2020-12-23 07:14:20
97,951,2020-12-23 07:14:20
98,66,2020-12-23 07:14:20
98,72,2020-12-23 07:14:20
98,81,2020-12-23 07:14:20
98,87,2020-12-23 07:14:20
98,107,2020-12-23 07:14:20
98,120,2020-12-23 07:14:20
98,183,2020-12-23 07:14:20
98,194,2020-12-23 07:14:20
98,212,2020-12-23 07:14:20
98,297,2020-12-23 07:14:20
98,607,2020-12-23 07:14:20
98,634,2020-12-23 07:14:20
98,686,2020-12-23 07:14:20
98,705,2020-12-23 07:14:20
98,710,2020-12-23 07:14:20
98,721,2020-12-23 07:14:20
98,725,2020-12-23 07:14:20
98,734,2020-12-23 07:14:20
98,738,2020-12-23 07:14:20
98,765,2020-12-23 07:14:20
98,782,2020-12-23 07:14:20
98,824,2020-12-23 07:14:20
98,829,2020-12-23 07:14:20
98,912,2020-12-23 07:14:20
98,955,2020-12-23 07:14:20
98,985,2020-12-23 07:14:20
98,990,2020-12-23 07:14:20
99,7,2020-12-23 07:14:20
99,27,2020-12-23 07:14:20
99,84,2020-12-23 07:14:20
99,250,2020-12-23 07:14:20
99,322,2020-12-23 07:14:20
99,325,2020-12-23 07:14:20
99,381,2020-12-23 07:14:20
99,414,2020-12-23 07:14:20
99,475,2020-12-23 07:14:20
99,490,2020-12-23 07:14:20
99,512,2020-12-23 07:14:20
99,540,2020-12-23 07:14:20
99,572,2020-12-23 07:14:20
99,600,2020-12-23 07:14:20
99,618,2020-12-23 07:14:20
99,620,2020-12-23 07:14:20
99,622,2020-12-23 07:14:20
99,636,2020-12-23 07:14:20
99,672,2020-12-23 07:14:20
99,726,2020-12-23 07:14:20
99,741,2020-12-23 07:14:20
99,796,2020-12-23 07:14:20
99,835,2020-12-23 07:14:20
99,967,2020-12-23 07:14:20
99,978,2020-12-23 07:14:20
99,982,2020-12-23 07:14:20
100,17,2020-12-23 07:14:20
100,118,2020-12-23 07:14:20
100,250,2020-12-23 07:14:20
100,411,2020-12-23 07:14:20
100,414,2020-12-23 07:14:20
100,513,2020-12-23 07:14:20
100,563,2020-12-23 07:14:20
100,642,2020-12-23 07:14:20
100,714,2020-12-23 07:14:20
100,718,2020-12-23 07:14:20
100,759,2020-12-23 07:14:20
100,779,2020-12-23 07:14:20
100,815,2020-12-23 07:14:21
100,846,2020-12-23 07:14:21
100,850,2020-12-23 07:14:21
100,872,2020-12-23 07:14:21
100,877,2020-12-23 07:14:21
100,909,2020-12-23 07:14:21
100,919,2020-12-23 07:14:21
100,944,2020-12-23 07:14:21
100,967,2020-12-23 07:14:21
100,979,2020-12-23 07:14:21
100,991,2020-12-23 07:14:21
100,992,2020-12-23 07:14:21
101,60,2020-12-23 07:14:21
101,66,2020-12-23 07:14:21
101,85,2020-12-23 07:14:21
101,146,2020-12-23 07:14:21
101,189,2020-12-23 07:14:21
101,250,2020-12-23 07:14:21
101,255,2020-12-23 07:14:21
101,263,2020-12-23 07:14:21
101,275,2020-12-23 07:14:21
101,289,2020-12-23 07:14:21
101,491,2020-12-23 07:14:21
101,494,2020-12-23 07:14:21
101,511,2020-12-23 07:14:21
101,568,2020-12-23 07:14:21
101,608,2020-12-23 07:14:21
101,617,2020-12-23 07:14:21
101,655,2020-12-23 07:14:21
101,662,2020-12-23 07:14:21
101,700,2020-12-23 07:14:21
101,702,2020-12-23 07:14:21
101,758,2020-12-23 07:14:21
101,774,2020-12-23 07:14:21
101,787,2020-12-23 07:14:21
101,828,2020-12-23 07:14:21
101,841,2020-12-23 07:14:21
101,928,2020-12-23 07:14:21
101,932,2020-12-23 07:14:21
101,936,2020-12-23 07:14:21
101,941,2020-12-23 07:14:21
101,978,2020-12-23 07:14:21
101,980,2020-12-23 07:14:21
101,984,2020-12-23 07:14:21
101,988,2020-12-23 07:14:21
102,20,2020-12-23 07:14:21
102,34,2020-12-23 07:14:21
102,53,2020-12-23 07:14:21
102,123,2020-12-23 07:14:21
102,124,2020-12-23 07:14:21
102,194,2020-12-23 07:14:21
102,200,2020-12-23 07:14:21
102,205,2020-12-23 07:14:21
102,268,2020-12-23 07:14:21
102,326,2020-12-23 07:14:21
102,329,2020-12-23 07:14:21
102,334,2020-12-23 07:14:21
102,351,2020-12-23 07:14:21
102,418,2020-12-23 07:14:21
102,431,2020-12-23 07:14:21
102,446,2020-12-23 07:14:21
102,485,2020-12-23 07:14:21
102,508,2020-12-23 07:14:21
102,517,2020-12-23 07:14:21
102,521,2020-12-23 07:14:21
102,526,2020-12-23 07:14:21
102,529,2020-12-23 07:14:21
102,544,2020-12-23 07:14:21
102,600,2020-12-23 07:14:21
102,605,2020-12-23 07:14:21
102,606,2020-12-23 07:14:21
102,624,2020-12-23 07:14:21
102,631,2020-12-23 07:14:21
102,712,2020-12-23 07:14:21
102,728,2020-12-23 07:14:21
102,744,2020-12-23 07:14:21
102,796,2020-12-23 07:14:21
102,802,2020-12-23 07:14:21
102,810,2020-12-23 07:14:21
102,828,2020-12-23 07:14:21
102,837,2020-12-23 07:14:21
102,845,2020-12-23 07:14:22
102,852,2020-12-23 07:14:22
102,958,2020-12-23 07:14:22
102,979,2020-12-23 07:14:22
102,980,2020-12-23 07:14:22
103,5,2020-12-23 07:14:22
103,118,2020-12-23 07:14:22
103,130,2020-12-23 07:14:22
103,197,2020-12-23 07:14:22
103,199,2020-12-23 07:14:22
103,206,2020-12-23 07:14:22
103,215,2020-12-23 07:14:22
103,221,2020-12-23 07:14:22
103,271,2020-12-23 07:14:22
103,285,2020-12-23 07:14:22
103,315,2020-12-23 07:14:22
103,318,2020-12-23 07:14:22
103,333,2020-12-23 07:14:22
103,347,2020-12-23 07:14:22
103,356,2020-12-23 07:14:22
103,360,2020-12-23 07:14:22
103,378,2020-12-23 07:14:22
103,437,2020-12-23 07:14:22
103,585,2020-12-23 07:14:22
103,609,2020-12-23 07:14:22
103,639,2020-12-23 07:14:22
103,643,2020-12-23 07:14:22
103,692,2020-12-23 07:14:22
103,735,2020-12-23 07:14:22
103,822,2020-12-23 07:14:22
103,895,2020-12-23 07:14:22
103,903,2020-12-23 07:14:22
103,912,2020-12-23 07:14:22
103,942,2020-12-23 07:14:22
103,956,2020-12-23 07:14:22
104,19,2020-12-23 07:14:22
104,39,2020-12-23 07:14:22
104,40,2020-12-23 07:14:22
104,59,2020-12-23 07:14:22
104,70,2020-12-23 07:14:22
104,136,2020-12-23 07:14:22
104,156,2020-12-23 07:14:22
104,184,2020-12-23 07:14:22
104,198,2020-12-23 07:14:22
104,233,2020-12-23 07:14:22
104,259,2020-12-23 07:14:22
104,287,2020-12-23 07:14:22
104,309,2020-12-23 07:14:22
104,313,2020-12-23 07:14:22
104,394,2020-12-23 07:14:22
104,401,2020-12-23 07:14:22
104,463,2020-12-23 07:14:22
104,506,2020-12-23 07:14:22
104,516,2020-12-23 07:14:22
104,583,2020-12-23 07:14:22
104,600,2020-12-23 07:14:22
104,607,2020-12-23 07:14:22
104,657,2020-12-23 07:14:22
104,677,2020-12-23 07:14:22
104,739,2020-12-23 07:14:22
104,892,2020-12-23 07:14:22
104,904,2020-12-23 07:14:22
104,926,2020-12-23 07:14:22
104,945,2020-12-23 07:14:22
104,984,2020-12-23 07:14:22
104,999,2020-12-23 07:14:22
105,12,2020-12-23 07:14:22
105,15,2020-12-23 07:14:22
105,21,2020-12-23 07:14:22
105,29,2020-12-23 07:14:22
105,42,2020-12-23 07:14:22
105,116,2020-12-23 07:14:22
105,158,2020-12-23 07:14:22
105,239,2020-12-23 07:14:22
105,280,2020-12-23 07:14:22
105,283,2020-12-23 07:14:22
105,315,2020-12-23 07:14:22
105,333,2020-12-23 07:14:22
105,372,2020-12-23 07:14:22
105,377,2020-12-23 07:14:22
105,530,2020-12-23 07:14:22
105,558,2020-12-23 07:14:22
105,561,2020-12-23 07:14:22
105,606,2020-12-23 07:14:22
105,649,2020-12-23 07:14:22
105,686,2020-12-23 07:14:22
105,750,2020-12-23 07:14:23
105,795,2020-12-23 07:14:23
105,831,2020-12-23 07:14:23
105,835,2020-12-23 07:14:23
105,858,2020-12-23 07:14:23
105,864,2020-12-23 07:14:23
105,893,2020-12-23 07:14:23
105,906,2020-12-23 07:14:23
105,910,2020-12-23 07:14:23
105,915,2020-12-23 07:14:23
105,954,2020-12-23 07:14:23
105,990,2020-12-23 07:14:23
105,993,2020-12-23 07:14:23
105,994,2020-12-23 07:14:23
106,44,2020-12-23 07:14:23
106,83,2020-12-23 07:14:23
106,108,2020-12-23 07:14:23
106,126,2020-12-23 07:14:23
106,136,2020-12-23 07:14:23
106,166,2020-12-23 07:14:23
106,189,2020-12-23 07:14:23
106,194,2020-12-23 07:14:23
106,204,2020-12-23 07:14:23
106,229,2020-12-23 07:14:23
106,241,2020-12-23 07:14:23
106,345,2020-12-23 07:14:23
106,365,2020-12-23 07:14:23
106,399,2020-12-23 07:14:23
106,439,2020-12-23 07:14:23
106,457,2020-12-23 07:14:23
106,469,2020-12-23 07:14:23
106,500,2020-12-23 07:14:23
106,505,2020-12-23 07:14:23
106,559,2020-12-23 07:14:23
106,566,2020-12-23 07:14:23
106,585,2020-12-23 07:14:23
106,639,2020-12-23 07:14:23
106,654,2020-12-23 07:14:23
106,659,2020-12-23 07:14:23
106,675,2020-12-23 07:14:23
106,687,2020-12-23 07:14:23
106,752,2020-12-23 07:14:23
106,763,2020-12-23 07:14:23
106,780,2020-12-23 07:14:23
106,858,2020-12-23 07:14:23
106,866,2020-12-23 07:14:23
106,881,2020-12-23 07:14:23
106,894,2020-12-23 07:14:23
106,934,2020-12-23 07:14:23
107,62,2020-12-23 07:14:23
107,112,2020-12-23 07:14:23
107,133,2020-12-23 07:14:23
107,136,2020-12-23 07:14:23
107,138,2020-12-23 07:14:23
107,162,2020-12-23 07:14:23
107,165,2020-12-23 07:14:23
107,172,2020-12-23 07:14:23
107,209,2020-12-23 07:14:23
107,220,2020-12-23 07:14:23
107,239,2020-12-23 07:14:23
107,277,2020-12-23 07:14:23
107,292,2020-12-23 07:14:23
107,338,2020-12-23 07:14:23
107,348,2020-12-23 07:14:23
107,369,2020-12-23 07:14:23
107,388,2020-12-23 07:14:23
107,392,2020-12-23 07:14:23
107,409,2020-12-23 07:14:23
107,430,2020-12-23 07:14:23
107,445,2020-12-23 07:14:23
107,454,2020-12-23 07:14:23
107,458,2020-12-23 07:14:23
107,467,2020-12-23 07:14:23
107,520,2020-12-23 07:14:23
107,534,2020-12-23 07:14:23
107,548,2020-12-23 07:14:23
107,571,2020-12-23 07:14:23
107,574,2020-12-23 07:14:23
107,603,2020-12-23 07:14:24
107,606,2020-12-23 07:14:24
107,637,2020-12-23 07:14:24
107,774,2020-12-23 07:14:24
107,781,2020-12-23 07:14:24
107,796,2020-12-23 07:14:24
107,831,2020-12-23 07:14:24
107,849,2020-12-23 07:14:24
107,859,2020-12-23 07:14:24
107,879,2020-12-23 07:14:24
107,905,2020-12-23 07:14:24
107,973,2020-12-23 07:14:24
107,977,2020-12-23 07:14:24
108,1,2020-12-23 07:14:24
108,6,2020-12-23 07:14:24
108,9,2020-12-23 07:14:24
108,137,2020-12-23 07:14:24
108,208,2020-12-23 07:14:24
108,219,2020-12-23 07:14:24
108,242,2020-12-23 07:14:24
108,278,2020-12-23 07:14:24
108,302,2020-12-23 07:14:24
108,350,2020-12-23 07:14:24
108,378,2020-12-23 07:14:24
108,379,2020-12-23 07:14:24
108,495,2020-12-23 07:14:24
108,507,2020-12-23 07:14:24
108,517,2020-12-23 07:14:24
108,561,2020-12-23 07:14:24
108,567,2020-12-23 07:14:24
108,648,2020-12-23 07:14:24
108,652,2020-12-23 07:14:24
108,655,2020-12-23 07:14:24
108,673,2020-12-23 07:14:24
108,693,2020-12-23 07:14:24
108,696,2020-12-23 07:14:24
108,702,2020-12-23 07:14:24
108,721,2020-12-23 07:14:24
108,733,2020-12-23 07:14:24
108,741,2020-12-23 07:14:24
108,744,2020-12-23 07:14:24
108,887,2020-12-23 07:14:24
108,892,2020-12-23 07:14:24
108,894,2020-12-23 07:14:24
108,920,2020-12-23 07:14:24
108,958,2020-12-23 07:14:24
108,966,2020-12-23 07:14:24
109,12,2020-12-23 07:14:24
109,48,2020-12-23 07:14:24
109,77,2020-12-23 07:14:24
109,157,2020-12-23 07:14:24
109,174,2020-12-23 07:14:24
109,190,2020-12-23 07:14:24
109,243,2020-12-23 07:14:24
109,281,2020-12-23 07:14:24
109,393,2020-12-23 07:14:24
109,463,2020-12-23 07:14:24
109,622,2020-12-23 07:14:24
109,657,2020-12-23 07:14:24
109,694,2020-12-23 07:14:24
109,700,2020-12-23 07:14:24
109,732,2020-12-23 07:14:24
109,753,2020-12-23 07:14:24
109,785,2020-12-23 07:14:24
109,786,2020-12-23 07:14:24
109,863,2020-12-23 07:14:24
109,885,2020-12-23 07:14:24
109,955,2020-12-23 07:14:24
109,967,2020-12-23 07:14:24
110,8,2020-12-23 07:14:24
110,27,2020-12-23 07:14:24
110,62,2020-12-23 07:14:24
110,120,2020-12-23 07:14:24
110,126,2020-12-23 07:14:24
110,156,2020-12-23 07:14:24
110,292,2020-12-23 07:14:24
110,343,2020-12-23 07:14:24
110,360,2020-12-23 07:14:25
110,369,2020-12-23 07:14:25
110,435,2020-12-23 07:14:25
110,513,2020-12-23 07:14:25
110,525,2020-12-23 07:14:25
110,539,2020-12-23 07:14:25
110,545,2020-12-23 07:14:25
110,625,2020-12-23 07:14:25
110,650,2020-12-23 07:14:25
110,801,2020-12-23 07:14:25
110,912,2020-12-23 07:14:25
110,961,2020-12-23 07:14:25
110,987,2020-12-23 07:14:25
111,61,2020-12-23 07:14:25
111,78,2020-12-23 07:14:25
111,98,2020-12-23 07:14:25
111,162,2020-12-23 07:14:25
111,179,2020-12-23 07:14:25
111,194,2020-12-23 07:14:25
111,325,2020-12-23 07:14:25
111,359,2020-12-23 07:14:25
111,382,2020-12-23 07:14:25
111,403,2020-12-23 07:14:25
111,407,2020-12-23 07:14:25
111,414,2020-12-23 07:14:25
111,474,2020-12-23 07:14:25
111,489,2020-12-23 07:14:25
111,508,2020-12-23 07:14:25
111,555,2020-12-23 07:14:25
111,603,2020-12-23 07:14:25
111,608,2020-12-23 07:14:25
111,643,2020-12-23 07:14:25
111,669,2020-12-23 07:14:25
111,679,2020-12-23 07:14:25
111,680,2020-12-23 07:14:25
111,699,2020-12-23 07:14:25
111,731,2020-12-23 07:14:25
111,732,2020-12-23 07:14:25
111,737,2020-12-23 07:14:25
111,744,2020-12-23 07:14:25
111,777,2020-12-23 07:14:25
111,847,2020-12-23 07:14:25
111,894,2020-12-23 07:14:25
111,919,2020-12-23 07:14:25
111,962,2020-12-23 07:14:25
111,973,2020-12-23 07:14:25
112,34,2020-12-23 07:14:25
112,37,2020-12-23 07:14:25
112,151,2020-12-23 07:14:25
112,173,2020-12-23 07:14:25
112,188,2020-12-23 07:14:25
112,231,2020-12-23 07:14:25
112,312,2020-12-23 07:14:25
112,322,2020-12-23 07:14:25
112,443,2020-12-23 07:14:25
112,450,2020-12-23 07:14:25
112,565,2020-12-23 07:14:25
112,603,2020-12-23 07:14:25
112,606,2020-12-23 07:14:25
112,654,2020-12-23 07:14:25
112,666,2020-12-23 07:14:25
112,700,2020-12-23 07:14:25
112,728,2020-12-23 07:14:25
112,772,2020-12-23 07:14:25
112,796,2020-12-23 07:14:25
112,817,2020-12-23 07:14:25
112,829,2020-12-23 07:14:25
112,856,2020-12-23 07:14:25
112,865,2020-12-23 07:14:25
112,869,2020-12-23 07:14:25
112,988,2020-12-23 07:14:25
113,35,2020-12-23 07:14:25
113,84,2020-12-23 07:14:25
113,116,2020-12-23 07:14:25
113,181,2020-12-23 07:14:25
113,218,2020-12-23 07:14:25
113,249,2020-12-23 07:14:25
113,258,2020-12-23 07:14:25
113,292,2020-12-23 07:14:26
113,322,2020-12-23 07:14:26
113,353,2020-12-23 07:14:26
113,403,2020-12-23 07:14:26
113,525,2020-12-23 07:14:26
113,642,2020-12-23 07:14:26
113,656,2020-12-23 07:14:26
113,674,2020-12-23 07:14:26
113,680,2020-12-23 07:14:26
113,700,2020-12-23 07:14:26
113,719,2020-12-23 07:14:26
113,723,2020-12-23 07:14:26
113,726,2020-12-23 07:14:26
113,732,2020-12-23 07:14:26
113,748,2020-12-23 07:14:26
113,838,2020-12-23 07:14:26
113,890,2020-12-23 07:14:26
113,921,2020-12-23 07:14:26
113,969,2020-12-23 07:14:26
113,981,2020-12-23 07:14:26
114,13,2020-12-23 07:14:26
114,68,2020-12-23 07:14:26
114,90,2020-12-23 07:14:26
114,162,2020-12-23 07:14:26
114,188,2020-12-23 07:14:26
114,194,2020-12-23 07:14:26
114,210,2020-12-23 07:14:26
114,237,2020-12-23 07:14:26
114,254,2020-12-23 07:14:26
114,305,2020-12-23 07:14:26
114,339,2020-12-23 07:14:26
114,420,2020-12-23 07:14:26
114,425,2020-12-23 07:14:26
114,452,2020-12-23 07:14:26
114,538,2020-12-23 07:14:26
114,619,2020-12-23 07:14:26
114,757,2020-12-23 07:14:26
114,807,2020-12-23 07:14:26
114,827,2020-12-23 07:14:26
114,841,2020-12-23 07:14:26
114,861,2020-12-23 07:14:26
114,866,2020-12-23 07:14:26
114,913,2020-12-23 07:14:26
114,961,2020-12-23 07:14:26
114,993,2020-12-23 07:14:26
115,49,2020-12-23 07:14:26
115,52,2020-12-23 07:14:26
115,245,2020-12-23 07:14:26
115,246,2020-12-23 07:14:26
115,277,2020-12-23 07:14:26
115,302,2020-12-23 07:14:26
115,379,2020-12-23 07:14:26
115,383,2020-12-23 07:14:26
115,391,2020-12-23 07:14:26
115,428,2020-12-23 07:14:26
115,506,2020-12-23 07:14:26
115,531,2020-12-23 07:14:26
115,607,2020-12-23 07:14:26
115,615,2020-12-23 07:14:26
115,661,2020-12-23 07:14:26
115,671,2020-12-23 07:14:26
115,686,2020-12-23 07:14:26
115,703,2020-12-23 07:14:26
115,714,2020-12-23 07:14:26
115,740,2020-12-23 07:14:26
115,754,2020-12-23 07:14:26
115,846,2020-12-23 07:14:26
115,887,2020-12-23 07:14:26
115,952,2020-12-23 07:14:26
115,955,2020-12-23 07:14:26
115,966,2020-12-23 07:14:26
115,985,2020-12-23 07:14:26
115,994,2020-12-23 07:14:26
116,36,2020-12-23 07:14:26
116,48,2020-12-23 07:14:26
116,88,2020-12-23 07:14:26
116,90,2020-12-23 07:14:26
116,105,2020-12-23 07:14:26
116,128,2020-12-23 07:14:26
116,336,2020-12-23 07:14:26
116,338,2020-12-23 07:14:26
116,384,2020-12-23 07:14:26
116,412,2020-12-23 07:14:26
116,420,2020-12-23 07:14:26
116,451,2020-12-23 07:14:26
116,481,2020-12-23 07:14:26
116,492,2020-12-23 07:14:27
116,584,2020-12-23 07:14:27
116,606,2020-12-23 07:14:27
116,622,2020-12-23 07:14:27
116,647,2020-12-23 07:14:27
116,653,2020-12-23 07:14:27
116,742,2020-12-23 07:14:27
116,784,2020-12-23 07:14:27
116,844,2020-12-23 07:14:27
116,939,2020-12-23 07:14:27
116,956,2020-12-23 07:14:27
117,10,2020-12-23 07:14:27
117,15,2020-12-23 07:14:27
117,42,2020-12-23 07:14:27
117,167,2020-12-23 07:14:27
117,178,2020-12-23 07:14:27
117,190,2020-12-23 07:14:27
117,197,2020-12-23 07:14:27
117,224,2020-12-23 07:14:27
117,246,2020-12-23 07:14:27
117,273,2020-12-23 07:14:27
117,298,2020-12-23 07:14:27
117,316,2020-12-23 07:14:27
117,337,2020-12-23 07:14:27
117,395,2020-12-23 07:14:27
117,423,2020-12-23 07:14:27
117,432,2020-12-23 07:14:27
117,459,2020-12-23 07:14:27
117,468,2020-12-23 07:14:27
117,550,2020-12-23 07:14:27
117,578,2020-12-23 07:14:27
117,707,2020-12-23 07:14:27
117,710,2020-12-23 07:14:27
117,738,2020-12-23 07:14:27
117,739,2020-12-23 07:14:27
117,778,2020-12-23 07:14:27
117,783,2020-12-23 07:14:27
117,785,2020-12-23 07:14:27
117,797,2020-12-23 07:14:27
117,812,2020-12-23 07:14:27
117,831,2020-12-23 07:14:27
117,864,2020-12-23 07:14:27
117,887,2020-12-23 07:14:27
117,926,2020-12-23 07:14:27
118,35,2020-12-23 07:14:27
118,39,2020-12-23 07:14:27
118,41,2020-12-23 07:14:27
118,49,2020-12-23 07:14:27
118,55,2020-12-23 07:14:27
118,136,2020-12-23 07:14:27
118,141,2020-12-23 07:14:27
118,151,2020-12-23 07:14:27
118,311,2020-12-23 07:14:27
118,384,2020-12-23 07:14:27
118,399,2020-12-23 07:14:27
118,499,2020-12-23 07:14:27
118,517,2020-12-23 07:14:27
118,553,2020-12-23 07:14:27
118,558,2020-12-23 07:14:27
118,572,2020-12-23 07:14:27
118,641,2020-12-23 07:14:27
118,656,2020-12-23 07:14:27
118,695,2020-12-23 07:14:27
118,735,2020-12-23 07:14:27
118,788,2020-12-23 07:14:27
118,852,2020-12-23 07:14:27
118,938,2020-12-23 07:14:27
118,957,2020-12-23 07:14:27
118,969,2020-12-23 07:14:27
119,21,2020-12-23 07:14:27
119,49,2020-12-23 07:14:27
119,64,2020-12-23 07:14:27
119,87,2020-12-23 07:14:27
119,143,2020-12-23 07:14:27
119,171,2020-12-23 07:14:27
119,172,2020-12-23 07:14:27
119,173,2020-12-23 07:14:28
119,381,2020-12-23 07:14:28
119,394,2020-12-23 07:14:28
119,412,2020-12-23 07:14:28
119,418,2020-12-23 07:14:28
119,454,2020-12-23 07:14:28
119,509,2020-12-23 07:14:28
119,521,2020-12-23 07:14:28
119,567,2020-12-23 07:14:28
119,570,2020-12-23 07:14:28
119,592,2020-12-23 07:14:28
119,614,2020-12-23 07:14:28
119,636,2020-12-23 07:14:28
119,649,2020-12-23 07:14:28
119,693,2020-12-23 07:14:28
119,738,2020-12-23 07:14:28
119,751,2020-12-23 07:14:28
119,782,2020-12-23 07:14:28
119,786,2020-12-23 07:14:28
119,788,2020-12-23 07:14:28
119,802,2020-12-23 07:14:28
119,858,2020-12-23 07:14:28
119,868,2020-12-23 07:14:28
119,900,2020-12-23 07:14:28
119,939,2020-12-23 07:14:28
120,57,2020-12-23 07:14:28
120,63,2020-12-23 07:14:28
120,144,2020-12-23 07:14:28
120,149,2020-12-23 07:14:28
120,208,2020-12-23 07:14:28
120,231,2020-12-23 07:14:28
120,238,2020-12-23 07:14:28
120,255,2020-12-23 07:14:28
120,414,2020-12-23 07:14:28
120,424,2020-12-23 07:14:28
120,489,2020-12-23 07:14:28
120,513,2020-12-23 07:14:28
120,590,2020-12-23 07:14:28
120,641,2020-12-23 07:14:28
120,642,2020-12-23 07:14:28
120,659,2020-12-23 07:14:28
120,682,2020-12-23 07:14:28
120,691,2020-12-23 07:14:28
120,715,2020-12-23 07:14:28
120,717,2020-12-23 07:14:28
120,722,2020-12-23 07:14:28
120,746,2020-12-23 07:14:28
120,830,2020-12-23 07:14:28
120,894,2020-12-23 07:14:28
120,898,2020-12-23 07:14:28
120,911,2020-12-23 07:14:28
120,994,2020-12-23 07:14:28
